Garden Latitude,Garden Longitude,Kind,fracDate Collected,Country
42.30296579,-71.12009908,,,
42.30652011,-71.12157168,magnolia,,United States
42.30164044,-71.12289445,ash,,Switzerland
42.30358098,-71.12004116,maple,,
42.30045198,-71.12200095,,,
42.29966088,-71.12290059,tree,,"Korea, Republic of"
42.29808877,-71.12072399,dogwood,,
42.30798172,-71.12091958,pine,,
42.30020861,-71.12136578,ash,1994.70136986,China
42.29756953,-71.12718644,spruce,,China
42.29657247,-71.12550512,hemlock,,
42.29947269,-71.12198863,song,,China
42.29816143,-71.12428793,juniper,,
42.30787668,-71.12087839,pine,,
42.29274987,-71.12789636,oak,,
42.2951792,-71.12425074,pear,1919.49863014,Japan
42.30246433,-71.12098452,yellow-wood,,
42.29817194,-71.1267348,,,
42.29451791,-71.1284986,,,
42.29963567,-71.12591677,,,
42.30499668,-71.12196187,linden,,
42.29424514,-71.12456541,crabapple,,
42.30735718,-71.12057469,magnolia,,China
42.29300999,-71.12445645,mountain-ash,,Sweden
42.29405461,-71.12613541,whitebeam,,
42.29891979,-71.1217728,lebanon,1900.8739726,Turkey
42.2915592,-71.12779963,maple,,
42.29659772,-71.12736789,fir,,Canada
42.3011069,-71.12094137,catalpa,2012.98907104,United States
42.29739298,-71.12873169,,1993.70958904,China
42.292095,-71.12640638,maidenhair-tree,2002.70958904,China
42.30660495,-71.1223234,hemlock,,
42.29498624,-71.12266604,spruce,,China
42.29504624,-71.12976181,pine,,
42.29743986,-71.12878046,spruce,,
42.30091387,-71.12374477,birch,,
42.29195156,-71.12641181,maidenhair-tree,2002.70410959,China
42.30789411,-71.12105108,pine,,
42.29271073,-71.12805793,,,China
42.29845931,-71.12447678,juniper,,
42.29687875,-71.12602449,hemlock,,
42.29851887,-71.12844443,mountain-ash,,
42.29357288,-71.12522952,,,United States
42.30799872,-71.12028712,cultivar,,
42.29355588,-71.12588162,,,
42.30155448,-71.11751012,hawthorn,,United States
42.29851288,-71.12036152,fir,,
42.30787291,-71.12108254,pine,,
42.29779572,-71.12828924,pine,,
42.29856818,-71.12562616,arborvitae,,
42.30694429,-71.12194283,tree,,United States
42.29733264,-71.12888782,mountain-ash,,
42.29846381,-71.12105226,hemlock,,
42.29310128,-71.12543257,crabapple,,China
42.2953614,-71.12336197,maple,,
42.2967247,-71.12702929,hemlock,,
42.29567517,-71.12398292,pear,,
42.29262402,-71.1291677,maple,,"Korea, Republic of"
42.29969192,-71.12294042,maple,,"Korea, Republic of"
42.29546696,-71.12870228,pine,,China
42.30071584,-71.11956994,pine,,
42.29778104,-71.12542273,pine,,Japan
42.29681742,-71.12673188,yew,,
42.29851891,-71.1259046,pine,,
42.30057217,-71.12340171,,,Norway
42.3012072,-71.12129418,mulberry,,
42.29890224,-71.12382799,hornbeam,,Japan
42.307768,-71.12112215,pine,,
42.29553258,-71.12854504,tanyosho,,
42.29924276,-71.1238987,oak,,United States
42.30042189,-71.12381856,birch,,
42.30776166,-71.12127108,pine,,
42.29294178,-71.12415542,pine,,China
42.30203855,-71.12379548,birch,,United States
42.30210337,-71.12367881,birch,,United States
42.29660972,-71.12514636,hemlock,,
42.29668125,-71.12428832,hemlock,2002.7890411,China
42.2969924,-71.12549377,hemlock,2002.7890411,China
42.30196891,-71.12396896,birch,,
42.29830875,-71.12529816,,,China
42.30091141,-71.12414135,,1989.44109589,Japan
42.30086287,-71.11942213,hemlock,2002.7890411,China
42.29695739,-71.12551329,hemlock,2002.7890411,China
42.30022369,-71.12364026,sequoia,,United States
42.299412,-71.12400658,oak,,France
42.29503277,-71.12386223,pear,,
42.29362194,-71.12866789,buckeye,2009.6630137,United States
42.30781674,-71.12123649,cucumbertree,,
42.29802465,-71.12871124,fir,,
42.30768628,-71.12120848,pine,,
42.29319709,-71.12593968,,,China
42.29881867,-71.12462757,,,
42.30161229,-71.12489896,sourwood,,
42.30576807,-71.122231,linden,,Norway
42.29267757,-71.12902522,tree,,
42.29421206,-71.13023351,pine,1901.41643836,Bosnia and Herzegovina
42.29270214,-71.12807399,,,China
42.29774211,-71.12866697,fir,,"Korea, Republic of"
42.29826552,-71.12802649,spruce,,
42.29816551,-71.12885461,mountain-ash,,
42.30472215,-71.12271143,linden,,
42.30132193,-71.12238376,,2002.7369863,China
42.30759945,-71.12136008,pine,,
42.29370146,-71.12878708,honeylocust,,
42.29382935,-71.12899459,honeylocust,,
42.2944061,-71.13026963,dogwood,,China
42.29443392,-71.130268,dogwood,,China
42.29535655,-71.12334071,maple,,
42.30480696,-71.12243151,linden,,
42.29741873,-71.12681188,spruce,,
42.29937156,-71.12155069,,2004.5,Taiwan
42.30094378,-71.11915943,lebanon,,
42.3044734,-71.12232915,linden,,
42.30081898,-71.12130897,ash,,
42.29344679,-71.12486254,hawthorn,,United States
42.30080593,-71.12289959,,,Norway
42.30092269,-71.12293161,,,Norway
42.30837877,-71.12058382,cucumbertree,,
42.30128772,-71.12482611,walnut,1997.68767123,China
42.29924346,-71.12563695,pine,,
42.29269258,-71.12520155,larch,,China
42.29260715,-71.12795266,oak,,
42.29927311,-71.1279148,pine,,Czechoslovakia
42.29124445,-71.12732987,beech,,"Korea, Republic of"
42.29263959,-71.12786383,oak,,
42.2957862,-71.12907159,pine,1961.83561644,Afghanistan
42.29608228,-71.13291964,hemlock,2002.7890411,China
42.2974554,-71.12058291,hemlock,2002.7890411,China
42.29638193,-71.12884579,spruce,1997.68219178,China
42.29853888,-71.12393308,hornbeam,,
42.30037386,-71.1210999,ash,,
42.30238658,-71.12076473,locust,,
42.29416589,-71.12348306,cedar,,United States
42.29895302,-71.12216129,stewartia,,
42.29315472,-71.12584495,,,China
42.30656636,-71.12147968,tree,,China
42.29819641,-71.12682764,pine,1919.07945205,Japan
42.29795672,-71.1255233,pine,1993.7260274,China
42.29580668,-71.12839268,crabapple,1919.49863014,Japan
42.29431287,-71.13001756,hawthorn,,
42.29899378,-71.1235932,oak,,United States
42.30397036,-71.12048051,maple,,
42.29906849,-71.12830272,,,
42.29363039,-71.12490078,,,United States
42.30165258,-71.11793967,,,
42.29529354,-71.12556001,pine,,
42.29882397,-71.12388945,,,China
42.30683924,-71.11980484,cypress,1991.80273973,United States
42.29256836,-71.1257263,cypress,1991.80273973,United States
42.29257176,-71.12593302,cypress,1991.80273973,United States
42.30441257,-71.12116073,willow,,
42.29836088,-71.12532654,torreya,1989.7260274,
42.29498068,-71.12895558,cherry,,
42.29643954,-71.12513258,hemlock,,
42.30168924,-71.12587438,hickory,,United States
42.30217299,-71.12140162,pagoda-tree,,
42.30168197,-71.11821683,cherry,,
42.29671153,-71.12694989,mountain-ash,,
42.30163563,-71.12561522,hickory,,United States
42.30678374,-71.12226242,cedar,,Canada
42.30687863,-71.12217281,cedar,,Canada
42.30685036,-71.12220071,cedar,,Canada
42.30061291,-71.12179931,ash,,
42.30730509,-71.12145547,pine,,
42.29707849,-71.12935095,larch,,Russian Federation
42.302561,-71.12287957,zelkova,,
42.29493165,-71.12889565,linden,,
42.30161705,-71.11827735,,,
42.29943112,-71.12175043,lebanon,,
42.29447954,-71.13022558,maple,,United States
42.29291489,-71.12888261,oak,,
42.29364643,-71.12443282,crabapple,,
42.30771333,-71.12107969,magnolia,,
42.29588668,-71.12869126,fir,,
42.29076577,-71.12584723,spruce,,China
42.29946945,-71.12554481,spruce,,China
42.30156082,-71.12590152,hickory,,United States
42.29614555,-71.13314653,maple,,
42.29558379,-71.13224078,,,
42.30294659,-71.12136075,oak,,
42.3060238,-71.11995896,cypress,1981.70684932,United States
42.29763042,-71.12882315,fir,,United States
42.3070754,-71.1214312,lebanon,,
42.29561841,-71.13225299,,,
42.30475728,-71.12139626,,,
42.29778661,-71.12526269,yew,1989.75616438,Japan
42.30169449,-71.11731795,,,
42.29471556,-71.12594289,crabapple,,
42.30686936,-71.12167709,albizia,,
42.29921382,-71.1247612,hop-hornbeam,,Republic of Montenegro
42.29913323,-71.12482292,hop-hornbeam,,Republic of Montenegro
42.3038055,-71.1224971,horsechestnut,,United States
42.30677549,-71.12148967,spruce,,
42.30660481,-71.12211119,hemlock,1961.49863014,United States
42.29449837,-71.12652373,gum,,China
42.3034913,-71.120539,oak,,
42.30067,-71.1260365,hawthorn,,
42.30799936,-71.12104952,pine,,
42.30636223,-71.12107712,tree,,China
42.29822208,-71.12695683,pine,1919.07945205,Japan
42.2979323,-71.12739842,spruce,,
42.29740118,-71.12634028,,,Japan
42.2942978,-71.12393903,cottonwood,,Canada
42.29961003,-71.12013742,paulownia,,Japan
42.29693501,-71.12644923,hemlock,,
42.30351416,-71.12044608,oak,,
42.29547131,-71.12426372,pear,,
42.29216137,-71.12641152,maidenhair-tree,2002.70958904,China
42.3079599,-71.12076675,pine,,
42.29943411,-71.12200126,song,,China
42.30236133,-71.11761566,crabapple,1932.70765027,China
42.30788105,-71.12084512,pine,,
42.29497366,-71.12725526,,1995.69315068,Kazakhstan
42.30706621,-71.1220388,walnut,,
42.29823253,-71.12678629,pine,,
42.30205856,-71.12097015,yellow-wood,1986.8,United States
42.30144064,-71.11803947,crabapple,,
42.29207214,-71.1265014,maidenhair-tree,2002.70410959,China
42.29797803,-71.12381072,sourwood,,
42.29320444,-71.1247648,,,
42.29923651,-71.12153114,lebanon,1900.8739726,Turkey
42.29915932,-71.1216575,lebanon,1900.8739726,Turkey
42.29838741,-71.12127628,lebanon,1900.8739726,Turkey
42.30098501,-71.12029745,catalpa,2012.98907104,United States
42.30332754,-71.12038988,oak,,
42.29700278,-71.12676329,yew,,
42.29313093,-71.12471263,,,
42.29079846,-71.12583181,spruce,,China
42.29936864,-71.12567038,spruce,,China
42.29208247,-71.12864171,oak,,
42.29279778,-71.12914112,maple,,Ireland
42.30818841,-71.12078524,pine,,
42.30624975,-71.11987385,cypress,,United States
42.29225933,-71.12607811,maidenhair-tree,2002.70410959,China
42.29200805,-71.12638591,maidenhair-tree,2002.70410959,China
42.29191209,-71.12635167,maidenhair-tree,2002.70410959,China
42.29486355,-71.12456394,redwood,,China
42.29799923,-71.12754823,spruce,,
42.29360423,-71.12662406,chestnut,,United States
42.30739997,-71.11978473,magnolia,,
42.29839548,-71.12383517,cedar,,
42.29364938,-71.12923334,stewartia,,
42.2927826,-71.12427127,,,China
42.29192586,-71.12648718,maidenhair-tree,2002.70410959,China
42.30787113,-71.12116925,pine,,
42.29101587,-71.12567622,spruce,,China
42.29088341,-71.12578663,spruce,,China
42.29891576,-71.12325847,oak,,United States
42.30070189,-71.12607422,hawthorn,,
42.30607331,-71.11986316,cypress,,United States
42.30605685,-71.11986326,cypress,,United States
42.29449018,-71.12447754,larch,,Republic of Montenegro
42.29443946,-71.12409942,willow,,Germany
42.30786762,-71.12115937,pine,,
42.30799519,-71.12102684,pine,,
42.30784527,-71.12112667,pine,,
42.29896973,-71.12233464,tree,1897.49863014,China
42.29972669,-71.12278133,maackia,,"Korea, Republic of"
42.2998637,-71.12273075,maackia,,"Korea, Republic of"
42.30136295,-71.12429742,,1993.71232877,Russian Federation
42.30004858,-71.12584449,hickory,,United States
42.30781987,-71.12111164,pine,,
42.29950993,-71.12208177,,,
42.3002353,-71.12533565,oak,,United States
42.29805279,-71.12883273,spruce,,
42.3025033,-71.11822475,,1993.71506849,Russian Federation
42.29656881,-71.12714062,yew,,
42.29987353,-71.12570993,oak,,United States
42.30236187,-71.12099841,yellow-wood,,
42.29634663,-71.1252514,hemlock,,
42.30720908,-71.11977503,arborvitae,,
42.30774876,-71.12120151,pine,,
42.2946398,-71.12727995,crabapple,,
42.29307168,-71.12528118,hawthorn,1982.68219178,Canada
42.29657409,-71.1243186,lebanon,1900.8739726,Turkey
42.29930671,-71.12164469,lebanon,1900.8739726,Turkey
42.30086987,-71.12410507,,1989.44109589,Japan
42.29457764,-71.12667367,,1993.71232877,Kazakhstan
42.29221911,-71.12878765,oak,,
42.30105038,-71.12107925,catalpa,2012.98907104,United States
42.3076591,-71.12143032,maple,,
42.30793049,-71.12100195,pine,,
42.29990408,-71.12558527,pine,2002.66849315,United States
42.29727011,-71.1254397,maple,,United States
42.30351312,-71.1207507,sourwood,,
42.29835103,-71.12477753,yew,,
42.29866013,-71.1257787,pine,2002.66849315,United States
42.2941528,-71.13028615,pine,1901.41643836,Bosnia and Herzegovina
42.29889362,-71.12316873,dogwood,,
42.29870007,-71.12748123,pine,,
42.30622524,-71.12183636,hickory,,
42.29732886,-71.12377498,redwood,,China
42.29198245,-71.12534957,redwood,,China
42.29192641,-71.12521612,redwood,,China
42.29820017,-71.12317122,redwood,,China
42.29855775,-71.12081106,fir,,
42.2983237,-71.12663317,pine,,Japan
42.30143823,-71.12622728,hop-tree,,
42.29399335,-71.12911823,honeylocust,,
42.29396875,-71.12886082,honeylocust,,
42.29373351,-71.12858496,honeylocust,,
42.29383742,-71.12875307,honeylocust,,
42.2918451,-71.12825265,,,"Korea, Republic of"
42.29277771,-71.12504007,maackia,,"Korea, Republic of"
42.29278455,-71.12502455,maackia,,"Korea, Republic of"
42.3003547,-71.1217133,ash,,"Korea, Republic of"
42.29631248,-71.12900276,,1993.70958904,China
42.30018406,-71.12645599,hickory,,
42.29725715,-71.12837379,whitebeam,,
42.30373776,-71.12088225,maple,,
42.29444922,-71.12701072,,,
42.29292062,-71.12783602,oak,,
42.30132137,-71.11870972,albizia,,
42.29922127,-71.12806975,pine,,Czechoslovakia
42.30659206,-71.12156431,,,
42.29787074,-71.12858344,pine,,
42.30325428,-71.12042265,maple,1977.76986301,"Korea, Republic of"
42.3060834,-71.12209599,oak,,
42.30300959,-71.1191368,,,
42.29775954,-71.12907509,pine,,
42.30136741,-71.11835197,,,
42.29504624,-71.12742537,,1995.66027397,Kazakhstan
42.30383772,-71.12238906,buckeye,,
42.29799327,-71.12570331,pine,1993.7260274,China
42.29810762,-71.12571443,pine,1993.7260274,China
42.30738326,-71.12135959,pine,,
42.29773955,-71.12737555,,,
42.29446241,-71.13040503,pine,,
42.29571568,-71.128964,pine,1901.41643836,Bosnia and Herzegovina
42.2984794,-71.12191631,beech,,Japan
42.30463121,-71.12157251,tree,,
42.30771463,-71.12136899,pine,,
42.2976563,-71.12929394,pine,,
42.30004687,-71.11988952,ash,1978.79452055,Japan
42.29372637,-71.13022758,beech,,
42.30771472,-71.12135573,pine,,
42.30219961,-71.1236571,,,Sweden
42.30731639,-71.1213036,pine,,
42.30634054,-71.12185046,hemlock,,
42.29884239,-71.12289718,oak,,United States
42.29360515,-71.12835352,,1992.5,China
42.30771531,-71.12138703,pine,,
42.30104873,-71.12351256,birch,1979.8739726,Japan
42.29442636,-71.13041408,pine,,
42.30597418,-71.12196312,,,"Korea, Republic of"
42.30733401,-71.12148815,pine,,
42.3036012,-71.12227442,horsechestnut,,
42.29549097,-71.12878476,pine,1989.49863014,"Korea, Republic of"
42.30754493,-71.12111747,pine,,
42.30478193,-71.1216162,maple,2002.70958904,China
42.30746347,-71.12116676,pine,,
42.29982121,-71.12011465,,1978.89863014,Japan
42.30735395,-71.12169143,pine,,
42.29911353,-71.12786533,pine,,
42.29632006,-71.12913581,,1993.70958904,China
42.29851326,-71.12599106,pine,,
42.30709099,-71.12117145,cultivar,,
42.3073808,-71.12161715,pine,,
42.30036297,-71.12668985,ironwood,,Iran
42.30740228,-71.1212713,pine,,
42.29835277,-71.12522318,arborvitae,,
42.30165312,-71.12267698,zelkova,,China
42.29812375,-71.12271456,beech,1911.49863014,China
42.30055873,-71.12013182,beech,1911.49863014,China
42.30133711,-71.11830869,,,
42.30737533,-71.1215916,pine,,
42.29273597,-71.12881796,oak,,
42.30422535,-71.12073806,,,
42.3019097,-71.12249916,privet,1989.8630137,Japan
42.29434027,-71.12766202,crabapple,,
42.29810217,-71.12403676,juniper,,
42.29814107,-71.12518906,,1907.49863014,China
42.29212688,-71.12550426,oak,,
42.29970352,-71.12296637,torreya,1997.83561644,Japan
42.29951783,-71.12287067,torreya,1997.83561644,Japan
42.2986366,-71.12723629,cryptomeria,,
42.30069248,-71.1225077,elm,1910.8739726,China
42.30271484,-71.12246352,hackberry,1930.87945205,China
42.29413963,-71.1241625,cottonwood,,United States
42.29773146,-71.12513239,yew,1988.83060109,Germany
42.30734513,-71.12144813,pine,,
42.29688728,-71.12676497,mountain-ash,,
42.29228875,-71.12540688,aspen,,
42.30262618,-71.11847377,,,
42.30248657,-71.1185349,,1995.6630137,Kazakhstan
42.29322834,-71.12436521,crabapple,,
42.30085356,-71.12231252,ash,2009.77808219,United States
42.30291867,-71.11990707,,1988.77595628,China
42.30411624,-71.12223587,linden,,
42.29861791,-71.12790146,,,
42.29284448,-71.12983511,hemlock,,United States
42.29440236,-71.13037665,pine,,
42.29477856,-71.12669572,crabapple,,
42.29933157,-71.12559533,spruce,,"Korea, Republic of"
42.30445345,-71.12033397,maple,,
42.30126256,-71.1222593,elm,,
42.30718741,-71.1208833,pine,,
42.2944295,-71.12924466,plum,,United States
42.29729379,-71.12863369,birch,,"Korea, Republic of"
42.30191796,-71.12243902,privet,1989.8630137,Japan
42.29399484,-71.12868714,honeylocust,,
42.3008901,-71.12430779,,1994.74246575,China
42.29458187,-71.12654718,,1995.6630137,Kazakhstan
42.29759584,-71.12789817,fir,,"Korea, Republic of"
42.2966067,-71.12421861,cypress,,
42.29877715,-71.12457432,,,"Korea, Republic of"
42.30298041,-71.11997059,,1988.77595628,China
42.30319618,-71.12133126,oak,,
42.29407726,-71.12925586,honeylocust,,
42.29506098,-71.12261546,spruce,,"Korea, Republic of"
42.29421748,-71.12410468,cottonwood,,Canada
42.30039929,-71.1259811,redbud,1995.74794521,United States
42.30015471,-71.12598298,redbud,1995.74794521,United States
42.29109293,-71.12755812,beech,2004.94262295,Switzerland
42.30641089,-71.11988666,tupelo,,
42.29856537,-71.12472926,cypress,,Japan
42.30665101,-71.11969083,maple,,
42.29960029,-71.12466832,oak,,
42.29405364,-71.12764905,crabapple,1932.70765027,China
42.2924882,-71.12495153,crabapple,,
42.29244934,-71.124786,crabapple,,
42.30336908,-71.12037825,oak,,
42.30369628,-71.12047985,maple,,
42.29799217,-71.1237641,sourwood,,
42.30129364,-71.1225204,elm,,
42.29691454,-71.12040549,elm,,
42.30074926,-71.12305926,elm,,United States
42.30706907,-71.11983513,magnolia,,United States
42.30349902,-71.12045049,oak,,
42.30320545,-71.12050573,oak,,
42.30273727,-71.12038513,maple,2008.76775956,United States
42.29422766,-71.13045181,pine,,
42.30325936,-71.12032216,oak,,
42.29431385,-71.12795604,crabapple,1932.70765027,China
42.29419946,-71.1304532,pine,,
42.29294492,-71.12808442,beech,,Japan
42.29305168,-71.12902844,oak,,
42.29508031,-71.12689072,yellow-wood,1986.8,United States
42.29752052,-71.12744997,sourwood,,
42.30336391,-71.12024096,oak,,
42.30030603,-71.12596366,redbud,1995.70684932,United States
42.30216414,-71.12354887,birch,2008.76775956,United States
42.30094393,-71.12553466,oak,,
42.30084161,-71.12081895,catalpa,,China
42.30073165,-71.1208424,catalpa,,China
42.30171011,-71.12153536,mulberry,,
42.2931876,-71.13019133,song,,
42.2950056,-71.12398361,,,
42.306956,-71.12122569,cultivar,,
42.29850972,-71.12472577,,,
42.29807859,-71.1243478,juniper,,
42.30733529,-71.11977057,arborvitae,,
42.3073133,-71.11975961,arborvitae,,
42.30729961,-71.11976709,arborvitae,,
42.29765311,-71.12858788,fir,,
42.29213592,-71.12843812,oak,,
42.29443642,-71.12412311,willow,,Germany
42.29640039,-71.12904125,,,
42.30025398,-71.12654883,holly,,
42.30032523,-71.12664061,holly,,
42.30152986,-71.12380033,,,
42.29356918,-71.12454433,hawthorn,,
42.29636224,-71.12906351,,,
42.3073069,-71.11993922,cedar,,
42.29993313,-71.1247684,,,United States
42.29637069,-71.12917353,,,
42.29168773,-71.12671277,apple,,Uzbekistan
42.29824303,-71.1264527,pine,2002.66849315,United States
